nom,epoch,trial,battery,station,target,reward,state,action,x,y,done,fail,other
[0, 0, 47, 0, 21.501426016771934, 64.5042780503158, 5, 6, 0, 8, 3, 0, 0, 0]
[0, 1, 1, 97.5, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 1, 2, 96.0, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 1, 3, 94.5, 75.10125240771652, 88.65265056855428, -1, 35, 0, 3, 0, 0, 0, 0]
[0, 1, 4, 93.0, 67.99347915460106, 87.07413887244226, -1, 35, 0, 4, 0, 0, 0, 0]
[0, 1, 5, 91.5, 67.99347915460106, 87.07413887244226, -1, 35, 2, 4, 0, 0, 0, 0]
[0, 1, 6, 90.0, 67.99347915460106, 87.07413887244226, -1, 35, 2, 4, 0, 0, 0, 0]
[0, 1, 7, 88.5, 67.99347915460106, 87.07413887244226, -1, 35, 2, 4, 0, 0, 0, 0]
[0, 1, 8, 87.0, 67.99347915460106, 87.07413887244226, -1, 35, 2, 4, 0, 0, 0, 0]
[0, 1, 9, 85.5, 61.57071406268307, 86.54157033603224, -1, 35, 1, 5, 0, 0, 0, 0]
[0, 1, 10, 84.0, 54.39478332368086, 76.92584029869532, -1, 34, 1, 5, 1, 0, 0, 0]
[0, 1, 11, 82.5, 48.07865018668458, 77.52449399906664, -1, 34, 1, 6, 1, 0, 0, 0]
[0, 1, 12, 81.0, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 1, 13, 79.5, 34.670007700637505, 70.0035713374682, 5, 34, 1, 7, 2, 0, 0, 0]
[0, 1, 14, 78.0, 27.19739166184043, 60.81521656656117, 5, 33, 0, 7, 3, 0, 0, 0]
[0, 1, 15, 76.5, 21.501426016771934, 64.5042780503158, 5, 30, 1, 8, 3, 0, 0, 0]
[0, 1, 16, 75.0, 19.23146007467383, 69.34001540127501, 5, 30, 1, 9, 3, 0, 0, 0]
[0, 1, 17, 73.5, 21.501426016771934, 64.5042780503158, 5, 33, 0, 8, 3, 0, 0, 0]
[0, 1, 18, 72.0, 19.23146007467383, 69.34001540127501, 5, 30, 1, 9, 3, 0, 0, 0]
[0, 1, 19, 69.75, 21.501426016771934, 64.5042780503158, 5, 33, 0, 8, 3, 0, 0, 0]
[0, 1, 20, 67.5, 19.23146007467383, 69.34001540127501, 5, 21, 1, 9, 3, 0, 0, 0]
[0, 1, 21, 65.25, 21.501426016771934, 64.5042780503158, 5, 24, 1, 8, 3, 0, 0, 0]
[0, 1, 22, 63.0, 19.23146007467383, 69.34001540127501, 5, 21, 1, 9, 3, 0, 0, 0]
[0, 1, 23, 60.75, 21.501426016771934, 64.5042780503158, 5, 24, 1, 8, 3, 0, 0, 0]
[0, 1, 24, 58.5, 19.23146007467383, 69.34001540127501, 5, 21, 1, 9, 3, 0, 0, 0]
[0, 1, 25, 56.25, 21.501426016771934, 64.5042780503158, 5, 24, 1, 8, 3, 0, 0, 0]
[0, 1, 26, 54.0, 19.23146007467383, 69.34001540127501, 5, 21, 1, 9, 3, 0, 0, 0]
[0, 1, 27, 51.75, 21.501426016771934, 64.5042780503158, 5, 24, 1, 8, 3, 0, 0, 0]
[0, 1, 28, 49.5, 19.23146007467383, 69.34001540127501, 5, 21, 1, 9, 3, 0, 0, 0]
[0, 1, 29, 47.25, 21.501426016771934, 64.5042780503158, 5, 15, 0, 8, 3, 0, 0, 0]
[0, 1, 30, 45.0, 19.23146007467383, 69.34001540127501, 5, 12, 1, 9, 3, 0, 0, 0]
[0, 1, 31, 42.75, 21.501426016771934, 64.5042780503158, 5, 15, 0, 8, 3, 0, 0, 0]
[0, 1, 32, 40.5, 19.23146007467383, 69.34001540127501, 5, 12, 1, 9, 3, 0, 0, 0]
[0, 1, 33, 37.25, 21.501426016771934, 64.5042780503158, 5, 15, 0, 8, 3, 0, 0, 0]
[0, 1, 34, 33.5, 19.23146007467383, 69.34001540127501, 5, 12, 1, 9, 3, 0, 0, 0]
[0, 1, 35, 29.75, 21.501426016771934, 64.5042780503158, 5, 15, 0, 8, 3, 0, 0, 0]
[0, 1, 36, 27.25, 19.23146007467383, 69.34001540127501, 5, 3, 1, 9, 3, 0, 0, 0]
[0, 1, 37, 24.75, 21.501426016771934, 64.5042780503158, 5, 6, 0, 8, 3, 0, 0, 0]
[0, 1, 38, 22.25, 19.23146007467383, 69.34001540127501, 5, 3, 1, 9, 3, 0, 0, 0]
[0, 1, 39, 19.75, 21.501426016771934, 64.5042780503158, 5, 6, 0, 8, 3, 0, 0, 0]
[0, 1, 40, 17.25, 19.23146007467383, 69.34001540127501, 5, 3, 1, 9, 3, 0, 0, 0]
[0, 1, 41, 14.75, 21.501426016771934, 64.5042780503158, 5, 6, 0, 8, 3, 0, 0, 0]
[0, 1, 42, 12.25, 19.23146007467383, 69.34001540127501, 5, 3, 1, 9, 3, 0, 0, 0]
[0, 1, 43, 9.75, 21.501426016771934, 64.5042780503158, 5, 6, 0, 8, 3, 0, 0, 0]
[0, 1, 44, 7.25, 19.23146007467383, 69.34001540127501, 5, 3, 1, 9, 3, 0, 0, 0]
[0, 1, 45, 4.75, 21.501426016771934, 64.5042780503158, 5, 6, 0, 8, 3, 0, 0, 0]
[0, 1, 46, 2.25, 19.23146007467383, 69.34001540127501, 5, 3, 1, 9, 3, 0, 0, 0]
[0, 1, 47, 0, 21.501426016771934, 64.5042780503158, 5, 6, 0, 8, 3, 0, 0, 0]
[0, 2, 1, 97.5, 94.70395779819081, 90.7146157431864, -1, 35, 0, 0, 1, 0, 0, 0]
[0, 2, 2, 96.0, 94.70395779819081, 90.7146157431864, -1, 35, 2, 0, 1, 0, 0, 0]
[0, 2, 3, 94.5, 94.70395779819081, 90.7146157431864, -1, 35, 2, 0, 1, 0, 0, 0]
[0, 2, 4, 93.0, 91.22282484984174, 82.71763746124408, -1, 35, 1, 0, 2, 0, 0, 0]
[0, 2, 5, 91.5, 91.22282484984174, 82.71763746124408, -1, 35, 2, 0, 2, 0, 0, 0]
[0, 2, 6, 90.0, 91.22282484984174, 82.71763746124408, -1, 35, 2, 0, 2, 0, 0, 0]
[0, 2, 7, 88.5, 88.65265056855428, 75.10125240771652, -1, 35, 0, 0, 3, 0, 0, 0]
[0, 2, 8, 87.0, 88.65265056855428, 75.10125240771652, -1, 35, 2, 0, 3, 0, 0, 0]
[0, 2, 9, 85.5, 87.07413887244226, 67.99347915460106, -1, 35, 0, 0, 4, 0, 0, 0]
[0, 2, 10, 84.0, 77.52449399906664, 61.57071406268307, -1, 35, 1, 1, 4, 0, 0, 0]
[0, 2, 11, 82.5, 67.99347915460106, 56.06885928153056, -1, 32, 1, 2, 4, 0, 0, 0]
[0, 2, 12, 81.0, 58.490202372576086, 51.7822909919729, -1, 32, 1, 3, 4, 0, 0, 0]
[0, 2, 13, 79.5, 49.030795097821205, 49.030795097821205, -1, 31, 1, 4, 4, 0, 0, 0]
[0, 2, 14, 78.0, 39.646670611364556, 48.07865018668458, -1, 31, 1, 5, 4, 0, 0, 0]
[0, 2, 15, 76.5, 30.407608283280585, 49.030795097821205, 5, 31, 1, 6, 4, 0, 0, 0]
[0, 2, 16, 75.0, 21.501426016771934, 51.7822909919729, 5, 30, 1, 7, 4, 0, 0, 0]
[0, 2, 17, 73.5, 19.23146007467383, 43.00285203354387, 5, 30, 1, 7, 5, 0, 0, 0]
[0, 2, 18, 72.0, 9.615730037336915, 48.07865018668458, 5, 30, 1, 8, 5, 0, 0, 0]
[0, 2, 19, 69.75, 0, 54.39478332368086, 5, 30, 1, 9, 5, 1, 0, 0]
