nom,epoch,trial,battery,station,target,reward,state,action,x,y,done,fail,ghgf
[0, 15, 4, 93.0, 86.00570406708773, 86.00570406708773, -1, 35, 0, 1, 1, 0, 0, 0]
[0, 15, 5, 91.5, 82.15683345296888, 77.52449399906664, -1, 35, 1, 1, 2, 0, 0, 0]
[0, 15, 6, 90.0, 73.23121821159823, 73.23121821159823, -1, 35, 1, 2, 2, 0, 0, 0]
[0, 15, 7, 88.5, 64.5042780503158, 70.0035713374682, -1, 35, 1, 3, 2, 0, 0, 0]
[0, 15, 8, 87.0, 56.06885928153056, 67.99347915460106, -1, 34, 0, 4, 2, 0, 0, 0]
[0, 15, 9, 85.5, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 15, 10, 84.0, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 15, 11, 82.5, 34.670007700637505, 70.0035713374682, 5, 34, 1, 7, 2, 0, 0, 0]
[0, 15, 12, 81.0, 27.19739166184043, 60.81521656656117, 5, 33, 1, 7, 3, 0, 0, 0]
[0, 15, 13, 79.5, 21.501426016771934, 64.5042780503158, 5, 30, 1, 8, 3, 0, 0, 0]
[0, 15, 14, 78.0, 13.598695830920215, 56.06885928153056, 5, 30, 1, 8, 4, 0, 0, 0]
[0, 15, 15, 76.5, 9.615730037336915, 61.57071406268307, 5, 30, 1, 9, 4, 0, 0, 0]
[0, 15, 16, 75.0, 0, 54.39478332368086, 5, 30, 1, 9, 5, 1, 0, 0]
