nom,epoch,trial,battery,station,target,reward,state,action,x,y,done,fail,df
[0, 6, 16, 75.0, 13.598695830920215, 56.06885928153056, 5, 30, 1, 8, 4, 0, 0, 0]
[0, 6, 17, 73.5, 9.615730037336915, 61.57071406268307, 5, 30, 1, 9, 4, 0, 0, 0]
[0, 6, 18, 72.0, 0, 54.39478332368086, 5, 30, 1, 9, 5, 1, 0, 0]
[0, 7, 1, 97.5, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 7, 2, 96.0, 90.7146157431864, 94.70395779819081, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 7, 3, 94.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 7, 4, 93.0, 75.10125240771652, 88.65265056855428, -1, 35, 1, 3, 0, 0, 0, 0]
[0, 7, 5, 91.5, 69.34001540127501, 79.29334122272911, -1, 35, 0, 3, 1, 0, 0, 0]
[0, 7, 6, 90.0, 61.57071406268307, 77.52449399906664, -1, 35, 1, 4, 1, 0, 0, 0]
[0, 7, 7, 88.5, 56.06885928153056, 67.99347915460106, -1, 34, 1, 4, 2, 0, 0, 0]
[0, 7, 8, 87.0, 51.7822909919729, 58.490202372576086, -1, 34, 0, 4, 3, 0, 0, 0]
[0, 7, 9, 85.5, 49.030795097821205, 49.030795097821205, -1, 31, 0, 4, 4, 0, 0, 0]
[0, 7, 10, 84.0, 39.646670611364556, 48.07865018668458, -1, 31, 1, 5, 4, 0, 0, 0]
[0, 7, 11, 82.5, 38.46292014934766, 38.46292014934766, -1, 31, 1, 5, 5, 0, 0, 0]
[0, 7, 12, 81.0, 39.646670611364556, 48.07865018668458, -1, 31, 1, 5, 4, 0, 0, 0]
[0, 7, 13, 79.5, 38.46292014934766, 38.46292014934766, -1, 31, 1, 5, 5, 0, 0, 0]
[0, 7, 14, 78.0, 39.646670611364556, 48.07865018668458, -1, 31, 1, 5, 4, 0, 0, 0]
[0, 7, 15, 76.5, 38.46292014934766, 38.46292014934766, -1, 31, 1, 5, 5, 0, 0, 0]
[0, 7, 16, 75.0, 39.646670611364556, 48.07865018668458, -1, 31, 1, 5, 4, 0, 0, 0]
[0, 7, 17, 73.5, 38.46292014934766, 38.46292014934766, -1, 31, 1, 5, 5, 0, 0, 0]
[0, 7, 18, 72.0, 39.646670611364556, 48.07865018668458, -1, 31, 1, 5, 4, 0, 0, 0]
[0, 7, 19, 70.5, 38.46292014934766, 38.46292014934766, -1, 31, 1, 5, 5, 0, 0, 0]
[0, 7, 20, 69.0, 39.646670611364556, 28.847190112010743, 10, 22, 0, 5, 6, 0, 0, 0]
[0, 7, 21, 67.5, 43.00285203354387, 19.23146007467383, 10, 19, 0, 5, 7, 0, 0, 0]
[0, 7, 22, 66.0, 34.670007700637505, 21.501426016771934, 10, 19, 0, 6, 7, 0, 0, 0]
[0, 7, 23, 64.5, 43.00285203354387, 19.23146007467383, 10, 18, 0, 5, 7, 0, 0, 0]
[0, 7, 24, 63.0, 34.670007700637505, 21.501426016771934, 10, 19, 0, 6, 7, 0, 0, 0]
[0, 7, 25, 61.5, 43.00285203354387, 19.23146007467383, 10, 18, 0, 5, 7, 0, 0, 0]
[0, 7, 26, 60.0, 34.670007700637505, 21.501426016771934, 10, 19, 0, 6, 7, 0, 0, 0]
[0, 7, 27, 58.5, 43.00285203354387, 19.23146007467383, 10, 18, 0, 5, 7, 0, 0, 0]
[0, 7, 28, 57.0, 34.670007700637505, 21.501426016771934, 10, 19, 0, 6, 7, 0, 0, 0]
[0, 7, 29, 55.5, 43.00285203354387, 19.23146007467383, 10, 18, 0, 5, 7, 0, 0, 0]
[0, 7, 30, 54.0, 34.670007700637505, 21.501426016771934, 10, 19, 0, 6, 7, 0, 0, 0]
[0, 7, 31, 52.5, 43.00285203354387, 19.23146007467383, 10, 18, 0, 5, 7, 0, 0, 0]
[0, 7, 32, 51.0, 34.670007700637505, 21.501426016771934, 10, 19, 0, 6, 7, 0, 0, 0]
[0, 7, 33, 49.5, 43.00285203354387, 19.23146007467383, 10, 9, 0, 5, 7, 0, 0, 0]
[0, 7, 34, 48.0, 34.670007700637505, 21.501426016771934, 10, 10, 0, 6, 7, 0, 0, 0]
[0, 7, 35, 46.5, 43.00285203354387, 19.23146007467383, 10, 9, 0, 5, 7, 0, 0, 0]
[0, 7, 36, 45.0, 34.670007700637505, 21.501426016771934, 10, 10, 0, 6, 7, 0, 0, 0]
[0, 7, 37, 43.5, 43.00285203354387, 19.23146007467383, 10, 9, 0, 5, 7, 0, 0, 0]
[0, 7, 38, 42.0, 34.670007700637505, 21.501426016771934, 10, 10, 0, 6, 7, 0, 0, 0]
[0, 7, 39, 40.5, 43.00285203354387, 19.23146007467383, 10, 9, 0, 5, 7, 0, 0, 0]
[0, 7, 40, 38.5, 34.670007700637505, 21.501426016771934, 10, 10, 0, 6, 7, 0, 0, 0]
[0, 7, 41, 36.0, 43.00285203354387, 19.23146007467383, 10, 9, 0, 5, 7, 0, 0, 0]
[0, 7, 42, 33.5, 34.670007700637505, 21.501426016771934, 10, 10, 0, 6, 7, 0, 0, 0]
