nom,epoch,trial,battery,station,target,reward,state,action,x,y,done,fail,er
[0, 13, 13, 79.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 13, 14, 78.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 13, 15, 76.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 13, 16, 75.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 13, 17, 73.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 13, 18, 72.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 13, 19, 70.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 13, 20, 69.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 13, 21, 67.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 13, 22, 66.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 13, 23, 64.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 13, 24, 63.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 13, 25, 61.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 13, 26, 60.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 13, 27, 58.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 13, 28, 57.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 13, 29, 55.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 13, 30, 54.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 13, 31, 52.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 13, 32, 51.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 13, 33, 49.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 13, 34, 48.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 13, 35, 46.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 13, 36, 45.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 13, 37, 43.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 13, 38, 42.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 13, 39, 40.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 13, 40, 38.5, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 13, 41, 36.0, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 13, 42, 33.5, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 13, 43, 31.0, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 13, 44, 28.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 13, 45, 26.0, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 13, 46, 23.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 13, 47, 21.0, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 13, 48, 18.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 13, 49, 16.0, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 13, 50, 13.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 13, 51, 11.0, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 13, 52, 8.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 14, 1, 97.5, 99, 99, -1, 35, 2, 5, 2, 0, 0, 0]
[0, 14, 2, 96.0, 99, 99, -1, 35, 2, 5, 2, 0, 0, 0]
[0, 14, 3, 94.5, 99, 99, -1, 35, 2, 5, 2, 0, 0, 0]
[0, 14, 4, 93.0, 99, 99, -1, 35, 2, 5, 2, 0, 0, 0]
[0, 14, 5, 91.5, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 14, 6, 90.0, 90.7146157431864, 94.70395779819081, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 14, 7, 88.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 14, 8, 87.0, 75.10125240771652, 88.65265056855428, -1, 35, 1, 3, 0, 0, 0, 0]
[0, 14, 9, 85.5, 67.99347915460106, 87.07413887244226, -1, 35, 0, 4, 0, 0, 0, 0]
[0, 14, 10, 84.0, 61.57071406268307, 86.54157033603224, -1, 35, 1, 5, 0, 0, 0, 0]
[0, 14, 11, 82.5, 54.39478332368086, 76.92584029869532, -1, 34, 1, 5, 1, 0, 0, 0]
[0, 14, 12, 81.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 14, 13, 79.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 14, 14, 78.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 14, 15, 76.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 14, 16, 75.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 14, 17, 73.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 14, 18, 72.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 14, 19, 70.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 14, 20, 69.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 14, 21, 67.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 14, 22, 66.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 14, 23, 64.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 14, 24, 63.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 14, 25, 61.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 14, 26, 60.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 14, 27, 58.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 14, 28, 57.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 14, 29, 55.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 14, 30, 54.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 14, 31, 52.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 14, 32, 51.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 14, 33, 49.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 14, 34, 48.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 14, 35, 46.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 14, 36, 45.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 14, 37, 43.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 14, 38, 42.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 14, 39, 40.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 14, 40, 38.5, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 14, 41, 36.0, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 14, 42, 33.5, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 14, 43, 31.0, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 14, 44, 28.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 14, 45, 26.0, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 14, 46, 23.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 14, 47, 21.0, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 14, 48, 18.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 14, 49, 16.0, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 14, 50, 13.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 14, 51, 11.0, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 14, 52, 8.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 15, 1, 97.5, 99, 99, -1, 35, 2, 5, 2, 0, 0, 0]
[0, 15, 2, 96.0, 99, 99, -1, 35, 2, 5, 2, 0, 0, 0]
[0, 15, 3, 94.5, 90.7146157431864, 94.70395779819081, -1, 35, 0, 1, 0, 0, 0, 0]
[0, 15, 4, 93.0, 82.71763746124408, 91.22282484984174, -1, 35, 0, 2, 0, 0, 0, 0]
[0, 15, 5, 91.5, 75.10125240771652, 88.65265056855428, -1, 35, 1, 3, 0, 0, 0, 0]
[0, 15, 6, 90.0, 75.10125240771652, 88.65265056855428, -1, 35, 2, 3, 0, 0, 0, 0]
[0, 15, 7, 88.5, 67.99347915460106, 87.07413887244226, -1, 35, 0, 4, 0, 0, 0, 0]
[0, 15, 8, 87.0, 61.57071406268307, 77.52449399906664, -1, 35, 0, 4, 1, 0, 0, 0]
[0, 15, 9, 85.5, 56.06885928153056, 67.99347915460106, -1, 34, 0, 4, 2, 0, 0, 0]
[0, 15, 10, 84.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 15, 11, 82.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 15, 12, 81.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 15, 13, 79.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 15, 14, 78.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 15, 15, 76.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 15, 16, 75.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 15, 17, 73.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 15, 18, 72.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 15, 19, 70.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 15, 20, 69.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 15, 21, 67.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 15, 22, 66.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 15, 23, 64.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 15, 24, 63.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 15, 25, 61.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 15, 26, 60.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 15, 27, 58.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 15, 28, 57.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 15, 29, 55.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 15, 30, 54.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 15, 31, 52.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 15, 32, 51.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 15, 33, 49.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 15, 34, 48.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 15, 35, 46.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 15, 36, 45.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 15, 37, 43.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 15, 38, 42.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 15, 39, 40.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 15, 40, 38.5, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 15, 41, 36.0, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 15, 42, 33.5, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 15, 43, 31.0, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 15, 44, 28.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 15, 45, 26.0, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 15, 46, 23.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 15, 47, 21.0, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 15, 48, 18.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 15, 49, 16.0, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 15, 50, 13.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 15, 51, 11.0, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 15, 52, 8.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 16, 1, 97.5, 99, 99, -1, 35, 2, 5, 2, 0, 0, 0]
[0, 16, 2, 96.0, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 16, 3, 94.5, 90.7146157431864, 94.70395779819081, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 16, 4, 93.0, 90.7146157431864, 94.70395779819081, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 16, 5, 91.5, 90.7146157431864, 94.70395779819081, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 16, 6, 90.0, 90.7146157431864, 94.70395779819081, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 16, 7, 88.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 16, 8, 87.0, 75.10125240771652, 88.65265056855428, -1, 35, 1, 3, 0, 0, 0, 0]
[0, 16, 9, 85.5, 75.10125240771652, 88.65265056855428, -1, 35, 2, 3, 0, 0, 0, 0]
[0, 16, 10, 84.0, 67.99347915460106, 87.07413887244226, -1, 35, 1, 4, 0, 0, 0, 0]
[0, 16, 11, 82.5, 61.57071406268307, 86.54157033603224, -1, 35, 1, 5, 0, 0, 0, 0]
[0, 16, 12, 81.0, 54.39478332368086, 76.92584029869532, -1, 34, 1, 5, 1, 0, 0, 0]
[0, 16, 13, 79.5, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 16, 14, 78.0, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 16, 15, 76.5, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 16, 16, 75.0, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 16, 17, 73.5, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 16, 18, 72.0, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 16, 19, 70.5, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 16, 20, 69.0, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 16, 21, 67.5, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 16, 22, 66.0, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 16, 23, 64.5, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 16, 24, 63.0, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 16, 25, 61.5, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 16, 26, 60.0, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 16, 27, 58.5, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 16, 28, 57.0, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 16, 29, 55.5, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 16, 30, 54.0, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 16, 31, 52.5, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 16, 32, 51.0, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 16, 33, 49.5, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 16, 34, 48.0, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 16, 35, 46.5, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 16, 36, 45.0, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 16, 37, 43.5, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 16, 38, 42.0, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 16, 39, 40.5, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 16, 40, 38.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 16, 41, 36.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 16, 42, 33.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 16, 43, 31.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 16, 44, 28.5, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 16, 45, 26.0, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 16, 46, 23.5, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 16, 47, 21.0, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 16, 48, 18.5, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 16, 49, 16.0, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 16, 50, 13.5, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 16, 51, 11.0, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 16, 52, 8.5, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 17, 1, 97.5, 90.7146157431864, 94.70395779819081, -1, 35, 0, 1, 0, 0, 0, 0]
[0, 17, 2, 96.0, 90.7146157431864, 94.70395779819081, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 17, 3, 94.5, 82.71763746124408, 91.22282484984174, -1, 35, 0, 2, 0, 0, 0, 0]
[0, 17, 4, 93.0, 75.10125240771652, 88.65265056855428, -1, 35, 1, 3, 0, 0, 0, 0]
[0, 17, 5, 91.5, 75.10125240771652, 88.65265056855428, -1, 35, 2, 3, 0, 0, 0, 0]
[0, 17, 6, 90.0, 67.99347915460106, 87.07413887244226, -1, 35, 0, 4, 0, 0, 0, 0]
[0, 17, 7, 88.5, 67.99347915460106, 87.07413887244226, -1, 35, 2, 4, 0, 0, 0, 0]
[0, 17, 8, 87.0, 67.99347915460106, 87.07413887244226, -1, 35, 2, 4, 0, 0, 0, 0]
[0, 17, 9, 85.5, 61.57071406268307, 77.52449399906664, -1, 35, 0, 4, 1, 0, 0, 0]
[0, 17, 10, 84.0, 54.39478332368086, 76.92584029869532, -1, 34, 1, 5, 1, 0, 0, 0]
[0, 17, 11, 82.5, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 17, 12, 81.0, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 17, 13, 79.5, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 17, 14, 78.0, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 17, 15, 76.5, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 17, 16, 75.0, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 17, 17, 73.5, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 17, 18, 72.0, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 17, 19, 70.5, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 17, 20, 69.0, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 17, 21, 67.5, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 17, 22, 66.0, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 17, 23, 64.5, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 17, 24, 63.0, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 17, 25, 61.5, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 17, 26, 60.0, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 17, 27, 58.5, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 17, 28, 57.0, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 17, 29, 55.5, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 17, 30, 54.0, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 17, 31, 52.5, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 17, 32, 51.0, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 17, 33, 49.5, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 17, 34, 48.0, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 17, 35, 46.5, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 17, 36, 45.0, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 17, 37, 43.5, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 17, 38, 42.0, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 17, 39, 40.5, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 17, 40, 38.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 17, 41, 36.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 17, 42, 33.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 17, 43, 31.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 17, 44, 28.5, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 17, 45, 26.0, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 17, 46, 23.5, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 17, 47, 21.0, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 17, 48, 18.5, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 17, 49, 16.0, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 17, 50, 13.5, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
